tournament_id,tournament_name,competition,year,match_id,stage_name,stage,group_name,match_date,stadium_name,city_name,country_name,home_team_raw,away_team_raw,home_team,away_team,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,attendance,source
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-08,group stage,group stage,Group 4,1978-06-03,Estadio Chateau Carreras,Córdoba,Argentina,Peru,Scotland,Peru,Scotland,3,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-09,group stage,group stage,Group 1,1978-06-06,Estadio José María Minella,Mar del Plata,Argentina,Italy,Hungary,Italy,Hungary,3,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-10,group stage,group stage,Group 2,1978-06-06,Estadio Gigante de Arroyito,Rosario,Argentina,Poland,Tunisia,Poland,Tunisia,1,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-11,group stage,group stage,Group 2,1978-06-06,Estadio Chateau Carreras,Córdoba,Argentina,West Germany,Mexico,Germany,Mexico,6,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-12,group stage,group stage,Group 1,1978-06-06,Estadio Monumental,Buenos Aires,Argentina,Argentina,France,Argentina,France,2,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-13,group stage,group stage,Group 3,1978-06-07,Estadio José Amalfitani,Buenos Aires,Argentina,Austria,Sweden,Austria,Sweden,1,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-14,group stage,group stage,Group 3,1978-06-07,Estadio José María Minella,Mar del Plata,Argentina,Brazil,Spain,Brazil,Spain,0,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-15,group stage,group stage,Group 4,1978-06-07,Estadio Ciudad de Mendoza,Mendoza,Argentina,Netherlands,Peru,Netherlands,Peru,0,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-16,group stage,group stage,Group 4,1978-06-07,Estadio Chateau Carreras,Córdoba,Argentina,Scotland,Iran,Scotland,Iran,1,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-17,group stage,group stage,Group 1,1978-06-10,Estadio José María Minella,Mar del Plata,Argentina,France,Hungary,France,Hungary,3,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-18,group stage,group stage,Group 2,1978-06-10,Estadio Gigante de Arroyito,Rosario,Argentina,Poland,Mexico,Poland,Mexico,3,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-19,group stage,group stage,Group 2,1978-06-10,Estadio Chateau Carreras,Córdoba,Argentina,West Germany,Tunisia,Germany,Tunisia,0,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-20,group stage,group stage,Group 1,1978-06-10,Estadio Monumental,Buenos Aires,Argentina,Argentina,Italy,Argentina,Italy,0,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-21,group stage,group stage,Group 3,1978-06-11,Estadio José María Minella,Mar del Plata,Argentina,Brazil,Austria,Brazil,Austria,1,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-22,group stage,group stage,Group 3,1978-06-11,Estadio José Amalfitani,Buenos Aires,Argentina,Spain,Sweden,Spain,Sweden,1,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-23,group stage,group stage,Group 4,1978-06-11,Estadio Chateau Carreras,Córdoba,Argentina,Peru,Iran,Peru,Iran,4,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-24,group stage,group stage,Group 4,1978-06-11,Estadio Ciudad de Mendoza,Mendoza,Argentina,Scotland,Netherlands,Scotland,Netherlands,3,2,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-25,second group stage,second group stage,Group A,1978-06-14,Estadio Chateau Carreras,Córdoba,Argentina,Austria,Netherlands,Austria,Netherlands,1,5,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-26,second group stage,second group stage,Group A,1978-06-14,Estadio Monumental,Buenos Aires,Argentina,Italy,West Germany,Italy,Germany,0,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-27,second group stage,second group stage,Group B,1978-06-14,Estadio Ciudad de Mendoza,Mendoza,Argentina,Brazil,Peru,Brazil,Peru,3,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-28,second group stage,second group stage,Group B,1978-06-14,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,Poland,Argentina,Poland,2,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-29,second group stage,second group stage,Group B,1978-06-18,Estadio Ciudad de Mendoza,Mendoza,Argentina,Peru,Poland,Peru,Poland,0,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-30,second group stage,second group stage,Group A,1978-06-18,Estadio Monumental,Buenos Aires,Argentina,Italy,Austria,Italy,Austria,1,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-31,second group stage,second group stage,Group A,1978-06-18,Estadio Chateau Carreras,Córdoba,Argentina,Netherlands,West Germany,Netherlands,Germany,2,2,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-32,second group stage,second group stage,Group B,1978-06-18,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,Brazil,Argentina,Brazil,0,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-33,second group stage,second group stage,Group A,1978-06-21,Estadio Chateau Carreras,Córdoba,Argentina,Austria,West Germany,Austria,Germany,3,2,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-34,second group stage,second group stage,Group A,1978-06-21,Estadio Monumental,Buenos Aires,Argentina,Italy,Netherlands,Italy,Netherlands,1,2,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-35,second group stage,second group stage,Group B,1978-06-21,Estadio Ciudad de Mendoza,Mendoza,Argentina,Brazil,Poland,Brazil,Poland,3,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-36,second group stage,second group stage,Group B,1978-06-21,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,Peru,Argentina,Peru,6,0,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-37,third-place match,third-place match,not applicable,1978-06-24,Estadio Monumental,Buenos Aires,Argentina,Brazil,Italy,Brazil,Italy,2,1,0,0,0.0,0.0,,fjelstul
WC-1978,1978 FIFA Men's World Cup,mens,1978,M-1978-38,final,final,not applicable,1978-06-25,Estadio Monumental,Buenos Aires,Argentina,Argentina,Netherlands,Argentina,Netherlands,3,1,1,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-01,group stage,group stage,Group 3,1982-06-13,Camp Nou,Barcelona,Spain,Argentina,Belgium,Argentina,Belgium,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-02,group stage,group stage,Group 1,1982-06-14,Balaídos,Vigo,Spain,Italy,Poland,Italy,Poland,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-03,group stage,group stage,Group 6,1982-06-14,Estadio Ramón Sánchez Pizjuán,Seville,Spain,Brazil,Soviet Union,Brazil,Russia,2,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-04,group stage,group stage,Group 1,1982-06-15,Estadio Riazor,A Coruña,Spain,Peru,Cameroon,Peru,Cameroon,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-05,group stage,group stage,Group 3,1982-06-15,Nuevo Estadio,Elche,Spain,Hungary,El Salvador,Hungary,El Salvador,10,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-06,group stage,group stage,Group 6,1982-06-15,Estadio La Rosaleda,Málaga,Spain,Scotland,New Zealand,Scotland,New Zealand,5,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-07,group stage,group stage,Group 2,1982-06-16,Estadio El Molinón,Gijón,Spain,West Germany,Algeria,Germany,Algeria,1,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-08,group stage,group stage,Group 4,1982-06-16,Estadio San Mamés,Bilbao,Spain,England,France,England,France,3,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-09,group stage,group stage,Group 5,1982-06-16,Estadio Luis Casanova,Valencia,Spain,Spain,Honduras,Spain,Honduras,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-10,group stage,group stage,Group 2,1982-06-17,Estadio Carlos Tartiere,Oviedo,Spain,Chile,Austria,Chile,Austria,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-11,group stage,group stage,Group 4,1982-06-17,Estadio José Zorrilla,Valladolid,Spain,Czechoslovakia,Kuwait,Czech Republic,Kuwait,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-12,group stage,group stage,Group 5,1982-06-17,Estadio La Romareda,Zaragoza,Spain,Yugoslavia,Northern Ireland,Serbia,Northern Ireland,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-13,group stage,group stage,Group 1,1982-06-18,Balaídos,Vigo,Spain,Italy,Peru,Italy,Peru,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-14,group stage,group stage,Group 3,1982-06-18,Estadio José Rico Pérez,Alicante,Spain,Argentina,Hungary,Argentina,Hungary,4,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-15,group stage,group stage,Group 6,1982-06-18,Estadio Benito Villamarín,Seville,Spain,Brazil,Scotland,Brazil,Scotland,4,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-16,group stage,group stage,Group 1,1982-06-19,Estadio Riazor,A Coruña,Spain,Poland,Cameroon,Poland,Cameroon,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-17,group stage,group stage,Group 3,1982-06-19,Nuevo Estadio,Elche,Spain,Belgium,El Salvador,Belgium,El Salvador,1,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-18,group stage,group stage,Group 6,1982-06-19,Estadio La Rosaleda,Málaga,Spain,Soviet Union,New Zealand,Russia,New Zealand,3,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-19,group stage,group stage,Group 2,1982-06-20,Estadio El Molinón,Gijón,Spain,West Germany,Chile,Germany,Chile,4,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-20,group stage,group stage,Group 4,1982-06-20,Estadio San Mamés,Bilbao,Spain,England,Czechoslovakia,England,Czech Republic,2,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-21,group stage,group stage,Group 5,1982-06-20,Estadio Luis Casanova,Valencia,Spain,Spain,Yugoslavia,Spain,Serbia,2,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-22,group stage,group stage,Group 2,1982-06-21,Estadio Carlos Tartiere,Oviedo,Spain,Algeria,Austria,Algeria,Austria,0,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-23,group stage,group stage,Group 4,1982-06-21,Estadio José Zorrilla,Valladolid,Spain,France,Kuwait,France,Kuwait,4,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-24,group stage,group stage,Group 5,1982-06-21,Estadio La Romareda,Zaragoza,Spain,Honduras,Northern Ireland,Honduras,Northern Ireland,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-25,group stage,group stage,Group 1,1982-06-22,Estadio Riazor,A Coruña,Spain,Poland,Peru,Poland,Peru,5,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-26,group stage,group stage,Group 3,1982-06-22,Nuevo Estadio,Elche,Spain,Belgium,Hungary,Belgium,Hungary,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-27,group stage,group stage,Group 6,1982-06-22,Estadio La Rosaleda,Málaga,Spain,Soviet Union,Scotland,Russia,Scotland,2,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-28,group stage,group stage,Group 1,1982-06-23,Balaídos,Vigo,Spain,Italy,Cameroon,Italy,Cameroon,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-29,group stage,group stage,Group 3,1982-06-23,Estadio José Rico Pérez,Alicante,Spain,Argentina,El Salvador,Argentina,El Salvador,2,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-30,group stage,group stage,Group 6,1982-06-23,Estadio Benito Villamarín,Seville,Spain,Brazil,New Zealand,Brazil,New Zealand,4,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-31,group stage,group stage,Group 2,1982-06-24,Estadio Carlos Tartiere,Oviedo,Spain,Algeria,Chile,Algeria,Chile,3,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-32,group stage,group stage,Group 4,1982-06-24,Estadio José Zorrilla,Valladolid,Spain,France,Czechoslovakia,France,Czech Republic,1,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-33,group stage,group stage,Group 5,1982-06-24,Estadio La Romareda,Zaragoza,Spain,Honduras,Yugoslavia,Honduras,Serbia,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-34,group stage,group stage,Group 2,1982-06-25,Estadio El Molinón,Gijón,Spain,West Germany,Austria,Germany,Austria,1,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-35,group stage,group stage,Group 4,1982-06-25,Estadio San Mamés,Bilbao,Spain,England,Kuwait,England,Kuwait,1,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-36,group stage,group stage,Group 5,1982-06-25,Estadio Luis Casanova,Valencia,Spain,Spain,Northern Ireland,Spain,Northern Ireland,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-37,second group stage,second group stage,Group 4,1982-06-28,Vicente Calderón,Madrid,Spain,Austria,France,Austria,France,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-38,second group stage,second group stage,Group 1,1982-06-28,Camp Nou,Barcelona,Spain,Poland,Belgium,Poland,Belgium,3,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-39,second group stage,second group stage,Group 3,1982-06-29,Estadi de Sarrià,Barcelona,Spain,Italy,Argentina,Italy,Argentina,2,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-40,second group stage,second group stage,Group 2,1982-06-29,Estadio Santiago Bernabéu,Madrid,Spain,West Germany,England,Germany,England,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-41,second group stage,second group stage,Group 4,1982-07-01,Vicente Calderón,Madrid,Spain,Austria,Northern Ireland,Austria,Northern Ireland,2,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-42,second group stage,second group stage,Group 1,1982-07-01,Camp Nou,Barcelona,Spain,Belgium,Soviet Union,Belgium,Russia,0,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-43,second group stage,second group stage,Group 3,1982-07-02,Estadi de Sarrià,Barcelona,Spain,Argentina,Brazil,Argentina,Brazil,1,3,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-44,second group stage,second group stage,Group 2,1982-07-02,Estadio Santiago Bernabéu,Madrid,Spain,West Germany,Spain,Germany,Spain,2,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-45,second group stage,second group stage,Group 4,1982-07-04,Vicente Calderón,Madrid,Spain,France,Northern Ireland,France,Northern Ireland,4,1,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-46,second group stage,second group stage,Group 1,1982-07-04,Camp Nou,Barcelona,Spain,Soviet Union,Poland,Russia,Poland,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-47,second group stage,second group stage,Group 3,1982-07-05,Estadi de Sarrià,Barcelona,Spain,Italy,Brazil,Italy,Brazil,3,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-48,second group stage,second group stage,Group 2,1982-07-05,Estadio Santiago Bernabéu,Madrid,Spain,Spain,England,Spain,England,0,0,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-49,semi-finals,semi-finals,not applicable,1982-07-08,Camp Nou,Barcelona,Spain,Poland,Italy,Poland,Italy,0,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-50,semi-finals,semi-finals,not applicable,1982-07-08,Estadio Ramón Sánchez Pizjuán,Seville,Spain,West Germany,France,Germany,France,3,3,1,1,5.0,4.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-51,third-place match,third-place match,not applicable,1982-07-10,Estadio José Rico Pérez,Alicante,Spain,Poland,France,Poland,France,3,2,0,0,0.0,0.0,,fjelstul
WC-1982,1982 FIFA Men's World Cup,mens,1982,M-1982-52,final,final,not applicable,1982-07-11,Estadio Santiago Bernabéu,Madrid,Spain,Italy,West Germany,Italy,Germany,3,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-01,group stage,group stage,Group A,1986-05-31,Estadio Azteca,Mexico City,Mexico,Bulgaria,Italy,Bulgaria,Italy,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-02,group stage,group stage,Group D,1986-06-01,Estadio Jalisco,Guadalajara,Mexico,Spain,Brazil,Spain,Brazil,0,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-03,group stage,group stage,Group C,1986-06-01,Estadio Nou Camp,León,Mexico,Canada,France,Canada,France,0,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-04,group stage,group stage,Group A,1986-06-02,Estadio Olímpico Universitario,Mexico City,Mexico,Argentina,South Korea,Argentina,South Korea,3,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-05,group stage,group stage,Group C,1986-06-02,Estadio Sergio León Chavez,Irapuato,Mexico,Soviet Union,Hungary,Russia,Hungary,6,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-06,group stage,group stage,Group F,1986-06-02,Estadio Universitario,Monterrey,Mexico,Morocco,Poland,Morocco,Poland,0,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-07,group stage,group stage,Group B,1986-06-03,Estadio Azteca,Mexico City,Mexico,Belgium,Mexico,Belgium,Mexico,1,2,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-08,group stage,group stage,Group D,1986-06-03,Estadio Tres de Marzo,Guadalajara,Mexico,Algeria,Northern Ireland,Algeria,Northern Ireland,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-09,group stage,group stage,Group F,1986-06-03,Estadio Tecnológico,Monterrey,Mexico,Portugal,England,Portugal,England,1,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-10,group stage,group stage,Group B,1986-06-04,La Bombonera,Toluca,Mexico,Paraguay,Iraq,Paraguay,Iraq,1,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-11,group stage,group stage,Group E,1986-06-04,Estadio La Corregidora,Querétaro,Mexico,Uruguay,West Germany,Uruguay,Germany,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-12,group stage,group stage,Group E,1986-06-04,Estadio Neza 86,Nezahualcóyotl,Mexico,Scotland,Denmark,Scotland,Denmark,0,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-13,group stage,group stage,Group A,1986-06-05,Estadio Cuauhtémoc,Puebla,Mexico,Italy,Argentina,Italy,Argentina,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-14,group stage,group stage,Group C,1986-06-05,Estadio Nou Camp,León,Mexico,France,Soviet Union,France,Russia,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-15,group stage,group stage,Group A,1986-06-05,Estadio Olímpico Universitario,Mexico City,Mexico,South Korea,Bulgaria,South Korea,Bulgaria,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-16,group stage,group stage,Group C,1986-06-06,Estadio Sergio León Chavez,Irapuato,Mexico,Hungary,Canada,Hungary,Canada,2,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-17,group stage,group stage,Group D,1986-06-06,Estadio Jalisco,Guadalajara,Mexico,Brazil,Algeria,Brazil,Algeria,1,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-18,group stage,group stage,Group F,1986-06-06,Estadio Tecnológico,Monterrey,Mexico,England,Morocco,England,Morocco,0,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-19,group stage,group stage,Group B,1986-06-07,Estadio Azteca,Mexico City,Mexico,Mexico,Paraguay,Mexico,Paraguay,1,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-20,group stage,group stage,Group D,1986-06-07,Estadio Tres de Marzo,Guadalajara,Mexico,Northern Ireland,Spain,Northern Ireland,Spain,1,2,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-21,group stage,group stage,Group F,1986-06-07,Estadio Universitario,Monterrey,Mexico,Poland,Portugal,Poland,Portugal,1,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-22,group stage,group stage,Group B,1986-06-08,La Bombonera,Toluca,Mexico,Iraq,Belgium,Iraq,Belgium,1,2,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-23,group stage,group stage,Group E,1986-06-08,Estadio La Corregidora,Querétaro,Mexico,West Germany,Scotland,Germany,Scotland,2,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-24,group stage,group stage,Group E,1986-06-08,Estadio Neza 86,Nezahualcóyotl,Mexico,Denmark,Uruguay,Denmark,Uruguay,6,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-25,group stage,group stage,Group C,1986-06-09,Estadio Nou Camp,León,Mexico,Hungary,France,Hungary,France,0,3,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-26,group stage,group stage,Group C,1986-06-09,Estadio Sergio León Chavez,Irapuato,Mexico,Soviet Union,Canada,Russia,Canada,2,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-27,group stage,group stage,Group A,1986-06-10,Estadio Olímpico Universitario,Mexico City,Mexico,Argentina,Bulgaria,Argentina,Bulgaria,2,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-28,group stage,group stage,Group A,1986-06-10,Estadio Cuauhtémoc,Puebla,Mexico,South Korea,Italy,South Korea,Italy,2,3,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-29,group stage,group stage,Group B,1986-06-11,Estadio Azteca,Mexico City,Mexico,Iraq,Mexico,Iraq,Mexico,0,1,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-30,group stage,group stage,Group B,1986-06-11,La Bombonera,Toluca,Mexico,Paraguay,Belgium,Paraguay,Belgium,2,2,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-31,group stage,group stage,Group F,1986-06-11,Estadio Universitario,Monterrey,Mexico,England,Poland,England,Poland,3,0,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-32,group stage,group stage,Group F,1986-06-11,Estadio Tres de Marzo,Guadalajara,Mexico,Portugal,Morocco,Portugal,Morocco,1,3,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-33,group stage,group stage,Group D,1986-06-12,Estadio Tecnológico,Monterrey,Mexico,Algeria,Spain,Algeria,Spain,0,3,0,0,0.0,0.0,,fjelstul
WC-1986,1986 FIFA Men's World Cup,mens,1986,M-1986-34,group stage,group stage,Group D,1986-06-12,Estadio Jalisco,Guadalajara,Mexico,Northern Ireland,Brazil,Northern Ireland,Brazil,0,3,0,0,0.0,0.0,,fjelstul
